query_id,category,method,candidate_count,top_k,ndcg_at_5,precision_at_5,recall_at_5,map_at_5,selected_mean_proxy_relevance,ideal_mean_proxy_relevance,cold_start_candidates,ranked_provider_ids,ideal_provider_ids
EVAL-0C42B644-014,Masons,catf_uniform_weights,10,5,0.6992755789,0.4,0.4,0.2333333333,0.60616,0.7585,0,P00224|P00160|P00327|P00242|P00178,P00327|P00200|P00002|P00081|P00160
EVAL-0C42B644-015,Masons,average_rating,10,5,0.6534337373,0.4,0.4,0.1466666667,0.5373,0.72768,0,P00041|P00132|P00130|P00056|P00262,P00100|P00130|P00144|P00262|P00119
EVAL-0C42B644-015,Masons,catf,10,5,0.6202920125,0.2,0.2,0.04,0.5113,0.72768,0,P00041|P00056|P00212|P00051|P00100,P00100|P00130|P00144|P00262|P00119
EVAL-0C42B644-015,Masons,catf_no_credibility,10,5,0.6560716063,0.4,0.4,0.13,0.54558,0.72768,0,P00041|P00056|P00051|P00100|P00144,P00100|P00130|P00144|P00262|P00119
EVAL-0C42B644-015,Masons,catf_uniform_weights,10,5,0.6890432592,0.4,0.4,0.1466666667,0.56838,0.72768,0,P00041|P00051|P00130|P00212|P00144,P00100|P00130|P00144|P00262|P00119
EVAL-0C42B644-016,Masons,average_rating,10,5,0.7762403157,0.6,0.6,0.6,0.46944,0.61994,1,P00232|P00298|P00214|P00183|P00050,P00214|P00182|P00232|P00349|P00298
EVAL-0C42B644-016,Masons,catf,10,5,0.8593590358,0.8,0.8,0.8,0.56692,0.61994,1,P00298|P00232|P00214|P00349|P00050,P00214|P00182|P00232|P00349|P00298
EVAL-0C42B644-016,Masons,catf_no_credibility,10,5,0.7592261564,0.6,0.6,0.6,0.46944,0.61994,1,P00298|P00232|P00214|P00050|P00183,P00214|P00182|P00232|P00349|P00298
EVAL-0C42B644-016,Masons,catf_uniform_weights,10,5,0.8553257663,0.8,0.8,0.76,0.56692,0.61994,1,P00298|P00232|P00214|P00050|P00349,P00214|P00182|P00232|P00349|P00298
EVAL-0C42B644-017,Masons,average_rating,10,5,0.5417284782,0.4,0.4,0.13,0.5131,0.75762,0,P00099|P00176|P00357|P00165|P00196,P00165|P00196|P00202|P00086|P00026
EVAL-0C42B644-017,Masons,catf,10,5,0.7034959524,0.6,0.6,0.2866666667,0.64774,0.75762,0,P00176|P00099|P00196|P00165|P00202,P00165|P00196|P00202|P00086|P00026
EVAL-0C42B644-017,Masons,catf_no_credibility,10,5,0.7034959524,0.6,0.6,0.2866666667,0.64774,0.75762,0,P00176|P00099|P00196|P00165|P00202,P00165|P00196|P00202|P00086|P00026
EVAL-0C42B644-017,Masons,catf_uniform_weights,10,5,0.7034959524,0.6,0.6,0.2866666667,0.64774,0.75762,0,P00176|P00099|P00196|P00165|P00202,P00165|P00196|P00202|P00086|P00026
EVAL-0C42B644-018,Masons,average_rating,10,5,0.7838243109,0.4,0.4,0.3333333333,0.53986,0.73272,0,P00187|P00103|P00157|P00355|P00059,P00157|P00272|P00187|P00168|P00074
EVAL-0C42B644-018,Masons,catf,10,5,0.8216694708,0.4,0.4,0.18,0.6309,0.73272,0,P00355|P00157|P00344|P00103|P00168,P00157|P00272|P00187|P00168|P00074
EVAL-0C42B644-018,Masons,catf_no_credibility,10,5,0.8258419849,0.4,0.4,0.2,0.6309,0.73272,0,P00355|P00157|P00344|P00168|P00103,P00157|P00272|P00187|P00168|P00074
EVAL-0C42B644-018,Masons,catf_uniform_weights,10,5,0.8491265378,0.4,0.4,0.28,0.6309,0.73272,0,P00157|P00103|P00344|P00355|P00168,P00157|P00272|P00187|P00168|P00074
EVAL-0C42B644-019,Masons,average_rating,10,5,0.7012028997,0.4,0.4,0.13,0.63904,0.77164,0,P00174|P00147|P00351|P00038|P00308,P00308|P00106|P00198|P00158|P00038
EVAL-0C42B644-019,Masons,catf,10,5,0.6753218783,0.2,0.2,0.1,0.55576,0.77164,0,P00351|P00038|P00277|P00174|P00147,P00308|P00106|P00198|P00158|P00038
EVAL-0C42B644-019,Masons,catf_no_credibility,10,5,0.6725060286,0.2,0.2,0.1,0.55576,0.77164,0,P00351|P00038|P00174|P00147|P00277,P00308|P00106|P00198|P00158|P00038
EVAL-0C42B644-019,Masons,catf_uniform_weights,10,5,0.6880149427,0.4,0.4,0.1466666667,0.58544,0.77164,0,P00351|P00277|P00038|P00147|P00158,P00308|P00106|P00198|P00158|P00038
EVAL-179A712C-001,Vehicle Repairs,average_rating,10,5,0.7815125444,0.6,0.6,0.4833333333,0.69192,0.86938,0,P06696|P06549|P06529|P06551|P06610,P06696|P06429|P06703|P06529|P06551
EVAL-179A712C-001,Vehicle Repairs,catf,10,5,0.7369968261,0.4,0.4,0.4,0.61296,0.86938,0,P06696|P06529|P06549|P06631|P06610,P06696|P06429|P06703|P06529|P06551
EVAL-179A712C-001,Vehicle Repairs,catf_no_credibility,10,5,0.7740759948,0.4,0.4,0.4,0.6883466667,0.86938,0,P06529|P06696|P06549|P06610|P06569,P06696|P06429|P06703|P06529|P06551
EVAL-179A712C-001,Vehicle Repairs,catf_uniform_weights,10,5,0.7716640812,0.6,0.6,0.42,0.69192,0.86938,0,P06696|P06549|P06610|P06529|P06551,P06696|P06429|P06703|P06529|P06551
EVAL-179A712C-002,Vehicle Repairs,average_rating,10,5,0.9680904613,1,1,1,0.7016,0.7016,0,P06758|P06582|P06473|P06653|P06493,P06758|P06653|P06493|P06473|P06582
EVAL-179A712C-002,Vehicle Repairs,catf,10,5,0.9029780054,0.6,0.6,0.4833333333,0.6417,0.7016,0,P06758|P06727|P06582|P06493|P06675,P06758|P06653|P06493|P06473|P06582
EVAL-179A712C-002,Vehicle Repairs,catf_no_credibility,10,5,0.9029780054,0.6,0.6,0.4833333333,0.6417,0.7016,0,P06758|P06727|P06582|P06493|P06675,P06758|P06653|P06493|P06473|P06582
EVAL-179A712C-002,Vehicle Repairs,catf_uniform_weights,10,5,0.7732693815,0.4,0.4,0.3,0.52326,0.7016,0,P06758|P06727|P06700|P06582|P06675,P06758|P06653|P06493|P06473|P06582
EVAL-179A712C-003,Vehicle Repairs,average_rating,10,5,0.8551530423,0.6,0.6,0.6,0.68284,0.7901866667,0,P06730|P06557|P06512|P06632|P06560,P06693|P06730|P06512|P06623|P06557
EVAL-179A712C-003,Vehicle Repairs,catf,10,5,0.8489411418,0.8,0.8,0.76,0.6780666667,0.7901866667,0,P06730|P06557|P06512|P06584|P06623,P06693|P06730|P06512|P06623|P06557
EVAL-179A712C-003,Vehicle Repairs,catf_no_credibility,10,5,0.8012081431,0.6,0.6,0.52,0.64196,0.7901866667,0,P06730|P06557|P06584|P06598|P06512,P06693|P06730|P06512|P06623|P06557
EVAL-179A712C-003,Vehicle Repairs,catf_uniform_weights,10,5,0.7893636539,0.6,0.6,0.42,0.6512666667,0.7901866667,0,P06730|P06584|P06598|P06512|P06623,P06693|P06730|P06512|P06623|P06557
EVAL-179A712C-004,Vehicle Repairs,average_rating,10,5,0.7411546547,0.6,0.6,0.52,0.52644,0.67326,0,P06563|P06626|P06497|P06513|P06770,P06526|P06770|P06492|P06626|P06563
EVAL-179A712C-004,Vehicle Repairs,catf,10,5,0.6092636219,0.4,0.4,0.2333333333,0.3934,0.67326,0,P06497|P06626|P06563|P06513|P06469,P06526|P06770|P06492|P06626|P06563
EVAL-179A712C-004,Vehicle Repairs,catf_no_credibility,10,5,0.6080329692,0.4,0.4,0.2333333333,0.39792,0.67326,0,P06497|P06563|P06626|P06513|P06648,P06526|P06770|P06492|P06626|P06563
EVAL-179A712C-004,Vehicle Repairs,catf_uniform_weights,10,5,0.4502643164,0.2,0.2,0.06666666667,0.3694066667,0.67326,0,P06648|P06497|P06563|P06520|P06513,P06526|P06770|P06492|P06626|P06563
EVAL-179A712C-005,Vehicle Repairs,average_rating,10,5,0.8781753866,0.6,0.6,0.55,0.7187,0.74084,0,P06444|P06548|P06607|P06728|P06748,P06728|P06548|P06479|P06444|P06515
EVAL-179A712C-005,Vehicle Repairs,catf,10,5,0.834108981,0.6,0.6,0.52,0.64146,0.74084,0,P06548|P06515|P06607|P06662|P06444,P06728|P06548|P06479|P06444|P06515
EVAL-179A712C-005,Vehicle Repairs,catf_no_credibility,10,5,0.8343850495,0.6,0.6,0.42,0.64146,0.74084,0,P06548|P06607|P06662|P06444|P06515,P06728|P06548|P06479|P06444|P06515
EVAL-179A712C-005,Vehicle Repairs,catf_uniform_weights,10,5,0.7384110378,0.4,0.4,0.4,0.60692,0.74084,0,P06515|P06548|P06607|P06587|P06748,P06728|P06548|P06479|P06444|P06515
EVAL-179A712C-006,Vehicle Repairs,average_rating,10,5,0.8490634997,0.4,0.4,0.3333333333,0.61698,0.7270133333,0,P06574|P06495|P06482|P06485|P06488,P06574|P06482|P06780|P06686|P06762
EVAL-179A712C-006,Vehicle Repairs,catf,10,5,0.8553955175,0.6,0.6,0.52,0.6088733333,0.7270133333,0,P06574|P06780|P06488|P06495|P06686,P06574|P06482|P06780|P06686|P06762
EVAL-179A712C-006,Vehicle Repairs,catf_no_credibility,10,5,0.8469302508,0.4,0.4,0.4,0.5999,0.7270133333,0,P06574|P06780|P06488|P06495|P06485,P06574|P06482|P06780|P06686|P06762
EVAL-179A712C-006,Vehicle Repairs,catf_uniform_weights,10,5,0.8518415567,0.6,0.6,0.52,0.60514,0.7270133333,0,P06574|P06780|P06488|P06495|P06762,P06574|P06482|P06780|P06686|P06762
EVAL-179A712C-007,Vehicle Repairs,average_rating,10,5,0.7785703619,0.6,0.6,0.3833333333,0.61848,0.75612,0,P06695|P06684|P06506|P06661|P06745,P06608|P06506|P06684|P06661|P06514
EVAL-179A712C-007,Vehicle Repairs,catf,10,5,0.9420596521,0.8,0.8,0.71,0.71364,0.75612,0,P06608|P06684|P06695|P06506|P06514,P06608|P06506|P06684|P06661|P06514
EVAL-179A712C-007,Vehicle Repairs,catf_no_credibility,10,5,0.9420596521,0.8,0.8,0.71,0.71364,0.75612,0,P06608|P06684|P06695|P06506|P06514,P06608|P06506|P06684|P06661|P06514
EVAL-179A712C-007,Vehicle Repairs,catf_uniform_weights,10,5,0.9160070376,0.8,0.8,0.6433333333,0.71668,0.75612,0,P06684|P06695|P06608|P06661|P06506,P06608|P06506|P06684|P06661|P06514
EVAL-179A712C-008,Vehicle Repairs,average_rating,10,5,0.8964077112,0.6,0.6,0.52,0.65338,0.7037733333,1,P06649|P06480|P06472|P06669|P06642,P06642|P06649|P06766|P06480|P06534
EVAL-179A712C-008,Vehicle Repairs,catf,10,5,0.8347606767,0.6,0.6,0.42,0.62102,0.7037733333,1,P06649|P06669|P06458|P06642|P06480,P06642|P06649|P06766|P06480|P06534
EVAL-179A712C-008,Vehicle Repairs,catf_no_credibility,10,5,0.8347606767,0.6,0.6,0.42,0.62102,0.7037733333,1,P06649|P06669|P06458|P06642|P06480,P06642|P06649|P06766|P06480|P06534
EVAL-179A712C-008,Vehicle Repairs,catf_uniform_weights,10,5,0.7741913092,0.4,0.4,0.28,0.5775,0.7037733333,1,P06649|P06458|P06617|P06669|P06642,P06642|P06649|P06766|P06480|P06534
EVAL-179A712C-009,Vehicle Repairs,average_rating,10,5,0.6686382429,0.4,0.4,0.3333333333,0.4844133333,0.74036,0,P06471|P06628|P06550|P06705|P06680,P06474|P06550|P06715|P06471|P06717
EVAL-179A712C-009,Vehicle Repairs,catf,10,5,0.7455876538,0.6,0.6,0.32,0.6461133333,0.74036,0,P06628|P06471|P06705|P06474|P06550,P06474|P06550|P06715|P06471|P06717
EVAL-179A712C-009,Vehicle Repairs,catf_no_credibility,10,5,0.7455876538,0.6,0.6,0.32,0.6461133333,0.74036,0,P06628|P06471|P06705|P06474|P06550,P06474|P06550|P06715|P06471|P06717
EVAL-179A712C-009,Vehicle Repairs,catf_uniform_weights,10,5,0.7575254254,0.6,0.6,0.3533333333,0.6461133333,0.74036,0,P06628|P06471|P06474|P06705|P06550,P06474|P06550|P06715|P06471|P06717
EVAL-179A712C-010,Vehicle Repairs,average_rating,10,5,0.7056656456,0.4,0.4,0.28,0.6,0.79048,0,P06601|P06681|P06573|P06670|P06494,P06614|P06494|P06601|P06453|P06746
EVAL-179A712C-010,Vehicle Repairs,catf,10,5,0.7333541052,0.4,0.4,0.2333333333,0.64824,0.79048,0,P06670|P06601|P06614|P06573|P06712,P06614|P06494|P06601|P06453|P06746
EVAL-179A712C-010,Vehicle Repairs,catf_no_credibility,10,5,0.7333541052,0.4,0.4,0.2333333333,0.64824,0.79048,0,P06670|P06601|P06614|P06573|P06712,P06614|P06494|P06601|P06453|P06746
EVAL-179A712C-010,Vehicle Repairs,catf_uniform_weights,10,5,0.7516783869,0.6,0.6,0.32,0.67236,0.79048,0,P06670|P06614|P06573|P06601|P06453,P06614|P06494|P06601|P06453|P06746
EVAL-179A712C-011,Vehicle Repairs,average_rating,10,5,0.5329739428,0.4,0.4,0.3333333333,0.44812,0.85462,0,P06500|P06525|P06767|P06621|P06602,P06558|P06767|P06743|P06687|P06500
EVAL-179A712C-011,Vehicle Repairs,catf,10,5,0.6892426418,0.6,0.6,0.55,0.56092,0.85462,0,P06500|P06767|P06525|P06558|P06776,P06558|P06767|P06743|P06687|P06500
EVAL-179A712C-011,Vehicle Repairs,catf_no_credibility,10,5,0.8465249302,0.8,0.8,0.71,0.72388,0.85462,0,P06767|P06500|P06525|P06558|P06743,P06558|P06767|P06743|P06687|P06500
EVAL-179A712C-011,Vehicle Repairs,catf_uniform_weights,10,5,0.6957985776,0.6,0.6,0.52,0.55032,0.85462,0,P06767|P06500|P06525|P06776|P06743,P06558|P06767|P06743|P06687|P06500
EVAL-179A712C-012,Vehicle Repairs,average_rating,10,5,0.5615094187,0.4,0.4,0.28,0.45628,0.6907,0,P06756|P06461|P06502|P06635|P06668,P06568|P06668|P06456|P06756|P06633
EVAL-179A712C-012,Vehicle Repairs,catf,10,5,0.699524808,0.8,0.8,0.71,0.5143,0.6907,0,P06668|P06756|P06461|P06456|P06633,P06568|P06668|P06456|P06756|P06633
EVAL-179A712C-012,Vehicle Repairs,catf_no_credibility,10,5,0.699524808,0.8,0.8,0.71,0.5143,0.6907,0,P06668|P06756|P06461|P06456|P06633,P06568|P06668|P06456|P06756|P06633
EVAL-179A712C-012,Vehicle Repairs,catf_uniform_weights,10,5,0.7684732251,0.8,0.8,0.71,0.57566,0.6907,0,P06668|P06756|P06461|P06633|P06568,P06568|P06668|P06456|P06756|P06633
EVAL-179A712C-013,Vehicle Repairs,average_rating,10,5,0.8686747843,0.6,0.6,0.32,0.7167466667,0.75122,0,P06713|P06544|P06554|P06435|P06499,P06544|P06435|P06499|P06577|P06507
EVAL-179A712C-013,Vehicle Repairs,catf,10,5,0.8685004286,0.4,0.4,0.3,0.6417666667,0.75122,0,P06544|P06554|P06724|P06435|P06709,P06544|P06435|P06499|P06577|P06507
EVAL-179A712C-013,Vehicle Repairs,catf_no_credibility,10,5,0.8170777908,0.4,0.4,0.2333333333,0.6417666667,0.75122,0,P06554|P06544|P06435|P06724|P06709,P06544|P06435|P06499|P06577|P06507
EVAL-179A712C-013,Vehicle Repairs,catf_uniform_weights,10,5,0.9154201553,0.4,0.4,0.4,0.6712066667,0.75122,0,P06544|P06435|P06554|P06713|P06709,P06544|P06435|P06499|P06577|P06507
EVAL-179A712C-014,Vehicle Repairs,average_rating,10,5,0.8351570235,0.6,0.6,0.3833333333,0.70032,0.79808,1,P06523|P06578|P06592|P06699|P06691,P06578|P06592|P06749|P06545|P06699
EVAL-179A712C-014,Vehicle Repairs,catf,10,5,0.8351570235,0.6,0.6,0.3833333333,0.70032,0.79808,1,P06523|P06578|P06592|P06699|P06691,P06578|P06592|P06749|P06545|P06699
EVAL-179A712C-014,Vehicle Repairs,catf_no_credibility,10,5,0.8332302287,0.6,0.6,0.3833333333,0.70032,0.79808,1,P06523|P06592|P06578|P06699|P06691,P06578|P06592|P06749|P06545|P06699
EVAL-179A712C-014,Vehicle Repairs,catf_uniform_weights,10,5,0.8351570235,0.6,0.6,0.3833333333,0.70032,0.79808,1,P06523|P06578|P06592|P06699|P06691,P06578|P06592|P06749|P06545|P06699
EVAL-179A712C-015,Vehicle Repairs,average_rating,10,5,0.6192869931,0.4,0.4,0.28,0.5779,0.77472,0,P06678|P06540|P06489|P06564|P06585,P06718|P06585|P06466|P06476|P06678
EVAL-179A712C-015,Vehicle Repairs,catf,10,5,0.6712731989,0.2,0.2,0.1,0.57142,0.77472,0,P06595|P06585|P06588|P06540|P06564,P06718|P06585|P06466|P06476|P06678
EVAL-179A712C-015,Vehicle Repairs,catf_no_credibility,10,5,0.7187375124,0.4,0.4,0.1466666667,0.65004,0.77472,0,P06595|P06588|P06585|P06564|P06476,P06718|P06585|P06466|P06476|P06678
EVAL-179A712C-015,Vehicle Repairs,catf_uniform_weights,10,5,0.6940534819,0.4,0.4,0.1666666667,0.62256,0.77472,0,P06595|P06588|P06585|P06678|P06564,P06718|P06585|P06466|P06476|P06678
EVAL-179A712C-016,Vehicle Repairs,average_rating,10,5,0.6463614942,0.4,0.4,0.2,0.46468,0.6290166667,0,P06509|P06654|P06561|P06446|P06535,P06679|P06446|P06531|P06654|P06647
EVAL-179A712C-016,Vehicle Repairs,catf,10,5,0.7411193465,0.4,0.4,0.3333333333,0.4558,0.6290166667,0,P06446|P06441|P06654|P06535|P06561,P06679|P06446|P06531|P06654|P06647
EVAL-179A712C-016,Vehicle Repairs,catf_no_credibility,10,5,0.6531240575,0.4,0.4,0.2333333333,0.4558,0.6290166667,0,P06441|P06446|P06654|P06561|P06535,P06679|P06446|P06531|P06654|P06647
EVAL-179A712C-016,Vehicle Repairs,catf_uniform_weights,10,5,0.6398263273,0.4,0.4,0.18,0.4558,0.6290166667,0,P06441|P06446|P06561|P06535|P06654,P06679|P06446|P06531|P06654|P06647
EVAL-179A712C-017,Vehicle Repairs,average_rating,10,5,0.7193710554,0.4,0.4,0.2,0.57988,0.73252,0,P06685|P06566|P06541|P06450|P06434,P06460|P06562|P06490|P06566|P06450
EVAL-179A712C-017,Vehicle Repairs,catf,10,5,0.7289888989,0.4,0.4,0.1466666667,0.57988,0.73252,0,P06434|P06541|P06450|P06685|P06566,P06460|P06562|P06490|P06566|P06450
EVAL-179A712C-017,Vehicle Repairs,catf_no_credibility,10,5,0.7289888989,0.4,0.4,0.1466666667,0.57988,0.73252,0,P06434|P06541|P06450|P06685|P06566,P06460|P06562|P06490|P06566|P06450
EVAL-179A712C-017,Vehicle Repairs,catf_uniform_weights,10,5,0.7452396937,0.4,0.4,0.18,0.57988,0.73252,0,P06434|P06450|P06541|P06685|P06566,P06460|P06562|P06490|P06566|P06450
EVAL-179A712C-018,Vehicle Repairs,average_rating,10,5,0.6160555554,0.4,0.4,0.13,0.50238,0.6368,0,P06478|P06671|P06455|P06454|P06580,P06454|P06484|P06580|P06711|P06597
EVAL-179A712C-018,Vehicle Repairs,catf,10,5,0.6233397155,0.4,0.4,0.1466666667,0.5051,0.6368,0,P06671|P06734|P06454|P06478|P06580,P06454|P06484|P06580|P06711|P06597
EVAL-179A712C-018,Vehicle Repairs,catf_no_credibility,10,5,0.6220434799,0.4,0.4,0.13,0.5051,0.6368,0,P06734|P06671|P06478|P06454|P06580,P06454|P06484|P06580|P06711|P06597
EVAL-179A712C-018,Vehicle Repairs,catf_uniform_weights,10,5,0.6214132739,0.4,0.4,0.13,0.50458,0.6368,0,P06734|P06671|P06455|P06454|P06580,P06454|P06484|P06580|P06711|P06597
EVAL-179A712C-019,Vehicle Repairs,average_rating,10,5,0.4928740896,0.4,0.4,0.2,0.3423066667,0.5667666667,0,P06603|P06619|P06448|P06481|P06656,P06615|P06765|P06606|P06481|P06619
EVAL-179A712C-019,Vehicle Repairs,catf,10,5,0.495075848,0.4,0.4,0.1466666667,0.3414466667,0.5667666667,0,P06448|P06710|P06619|P06603|P06765,P06615|P06765|P06606|P06481|P06619
EVAL-179A712C-019,Vehicle Repairs,catf_no_credibility,10,5,0.495075848,0.4,0.4,0.1466666667,0.3414466667,0.5667666667,0,P06448|P06710|P06619|P06603|P06765,P06615|P06765|P06606|P06481|P06619
EVAL-179A712C-019,Vehicle Repairs,catf_uniform_weights,10,5,0.455437951,0.4,0.4,0.1466666667,0.3414466667,0.5667666667,0,P06448|P06603|P06765|P06710|P06619,P06615|P06765|P06606|P06481|P06619
EVAL-179A712C-020,Vehicle Repairs,average_rating,10,5,0.6069372503,0.4,0.4,0.2,0.43956,0.6045,0,P06536|P06521|P06751|P06530|P06752,P06530|P06533|P06570|P06698|P06521
EVAL-179A712C-020,Vehicle Repairs,catf,10,5,0.5147017585,0.2,0.2,0.1,0.37152,0.6045,0,P06536|P06698|P06752|P06583|P06553,P06530|P06533|P06570|P06698|P06521
EVAL-179A712C-020,Vehicle Repairs,catf_no_credibility,10,5,0.4925398282,0.2,0.2,0.05,0.37152,0.6045,0,P06536|P06752|P06553|P06698|P06583,P06530|P06533|P06570|P06698|P06521
EVAL-179A712C-020,Vehicle Repairs,catf_uniform_weights,10,5,0.5148016412,0.2,0.2,0.1,0.37152,0.6045,0,P06536|P06698|P06752|P06553|P06583,P06530|P06533|P06570|P06698|P06521
EVAL-179A712C-021,Vehicle Repairs,average_rating,10,5,0.8883302257,0.6,0.6,0.4533333333,0.76864,0.8218066667,0,P06529|P06575|P06655|P06759|P06581,P06429|P06655|P06529|P06581|P06569
EVAL-179A712C-021,Vehicle Repairs,catf,10,5,0.7602621295,0.4,0.4,0.3333333333,0.62224,0.8218066667,0,P06529|P06575|P06655|P06631|P06428,P06429|P06655|P06529|P06581|P06569
EVAL-179A712C-021,Vehicle Repairs,catf_no_credibility,10,5,0.8286016579,0.6,0.6,0.4833333333,0.6957866667,0.8218066667,0,P06529|P06575|P06655|P06569|P06631,P06429|P06655|P06529|P06581|P06569
EVAL-179A712C-021,Vehicle Repairs,catf_uniform_weights,10,5,0.8152574621,0.6,0.6,0.3833333333,0.7,0.8218066667,0,P06575|P06655|P06529|P06581|P06428,P06429|P06655|P06529|P06581|P06569
EVAL-332E04B7-001,Wells,average_rating,10,5,0.60684211,0.4,0.4,0.2,0.5166,0.7233333333,1,P08145|P07953|P08089|P07887|P08033,P08087|P07953|P07999|P07887|P07914
EVAL-332E04B7-001,Wells,catf,10,5,0.6660476277,0.4,0.4,0.18,0.5416,0.7233333333,1,P08089|P07999|P08118|P08033|P07953,P08087|P07953|P07999|P07887|P07914
EVAL-332E04B7-001,Wells,catf_no_credibility,10,5,0.6811605952,0.4,0.4,0.18,0.5584666667,0.7233333333,1,P08089|P07999|P08118|P08145|P07953,P08087|P07953|P07999|P07887|P07914
EVAL-332E04B7-001,Wells,catf_uniform_weights,10,5,0.5940831997,0.2,0.2,0.1,0.4678266667,0.7233333333,1,P08089|P07999|P08033|P08118|P08145,P08087|P07953|P07999|P07887|P07914
EVAL-332E04B7-002,Wells,average_rating,10,5,0.8651055014,0.6,0.6,0.42,0.7318,0.7828,0,P08184|P08007|P07915|P08091|P07855,P08091|P07855|P08184|P08080|P08157
EVAL-332E04B7-002,Wells,catf,10,5,0.8612976053,0.6,0.6,0.55,0.71822,0.7828,0,P07855|P08184|P07858|P08080|P08007,P08091|P07855|P08184|P08080|P08157
EVAL-332E04B7-002,Wells,catf_no_credibility,10,5,0.8612976053,0.6,0.6,0.55,0.71822,0.7828,0,P07855|P08184|P07858|P08080|P08007,P08091|P07855|P08184|P08080|P08157
EVAL-332E04B7-002,Wells,catf_uniform_weights,10,5,0.8378394027,0.6,0.6,0.6,0.69574,0.7828,0,P07855|P08080|P08184|P07915|P07858,P08091|P07855|P08184|P08080|P08157
EVAL-332E04B7-003,Wells,average_rating,10,5,0.4505302398,0.4,0.4,0.18,0.40004,0.66616,0,P08011|P08156|P08117|P08034|P07938,P07932|P08097|P08156|P08028|P07938
EVAL-332E04B7-003,Wells,catf,10,5,0.8170431058,0.8,0.8,0.76,0.58416,0.66616,0,P08097|P08156|P07938|P08034|P08028,P07932|P08097|P08156|P08028|P07938
EVAL-332E04B7-003,Wells,catf_no_credibility,10,5,0.8170431058,0.8,0.8,0.76,0.58416,0.66616,0,P08097|P08156|P07938|P08034|P08028,P07932|P08097|P08156|P08028|P07938
EVAL-332E04B7-003,Wells,catf_uniform_weights,10,5,0.7496726767,0.6,0.6,0.55,0.51424,0.66616,0,P08097|P07938|P08034|P08156|P08117,P07932|P08097|P08156|P08028|P07938
EVAL-332E04B7-004,Wells,average_rating,10,5,0.7787736561,0.6,0.6,0.3833333333,0.6398666667,0.7697866667,0,P07940|P08047|P08126|P07954|P08189,P08047|P08093|P08209|P08126|P07954
EVAL-332E04B7-004,Wells,catf,10,5,0.7365827233,0.6,0.6,0.32,0.64392,0.7697866667,0,P07940|P07954|P08189|P08047|P08093,P08047|P08093|P08209|P08126|P07954
EVAL-332E04B7-004,Wells,catf_no_credibility,10,5,0.7365827233,0.6,0.6,0.32,0.64392,0.7697866667,0,P07940|P07954|P08189|P08047|P08093,P08047|P08093|P08209|P08126|P07954
EVAL-332E04B7-004,Wells,catf_uniform_weights,10,5,0.8670753236,0.8,0.8,0.6433333333,0.7295466667,0.7697866667,0,P07954|P07940|P08093|P08047|P08126,P08047|P08093|P08209|P08126|P07954
EVAL-332E04B7-005,Wells,average_rating,10,5,0.5077765402,0.2,0.2,0.04,0.39876,0.62616,0,P08072|P08166|P07929|P08096|P08101,P07948|P08129|P07891|P08101|P07885
EVAL-332E04B7-005,Wells,catf,10,5,0.50988699,0.4,0.4,0.13,0.412,0.62616,0,P08166|P08072|P07929|P07885|P08101,P07948|P08129|P07891|P08101|P07885
EVAL-332E04B7-005,Wells,catf_no_credibility,10,5,0.4613433359,0.2,0.2,0.04,0.36412,0.62616,0,P08166|P08072|P07929|P08174|P07885,P07948|P08129|P07891|P08101|P07885
EVAL-332E04B7-005,Wells,catf_uniform_weights,10,5,0.50988699,0.4,0.4,0.13,0.412,0.62616,0,P08166|P08072|P07929|P07885|P08101,P07948|P08129|P07891|P08101|P07885
EVAL-332E04B7-006,Wells,average_rating,10,5,0.8344784016,0.4,0.4,0.3,0.52346,0.6492,0,P08172|P08077|P07989|P08183|P07945,P08172|P07964|P08161|P08024|P08183
EVAL-332E04B7-006,Wells,catf,10,5,0.8807010465,0.4,0.4,0.3333333333,0.56002,0.6492,0,P08172|P07989|P08183|P08045|P08077,P08172|P07964|P08161|P08024|P08183
EVAL-332E04B7-006,Wells,catf_no_credibility,10,5,0.876631641,0.4,0.4,0.3333333333,0.56002,0.6492,0,P08172|P07989|P08183|P08077|P08045,P08172|P07964|P08161|P08024|P08183
EVAL-332E04B7-006,Wells,catf_uniform_weights,10,5,0.8995860624,0.4,0.4,0.3333333333,0.56002,0.6492,0,P08172|P08045|P08183|P08077|P07989,P08172|P07964|P08161|P08024|P08183
EVAL-332E04B7-007,Wells,average_rating,10,5,0.6622525413,0.2,0.2,0.2,0.43026,0.6948,1,P08106|P08122|P08105|P07877|P07992,P08106|P08082|P07878|P07871|P08095
EVAL-332E04B7-007,Wells,catf,10,5,0.8060080301,0.6,0.6,0.52,0.55252,0.6948,1,P08106|P07871|P07973|P08122|P08095,P08106|P08082|P07878|P07871|P08095
EVAL-332E04B7-007,Wells,catf_no_credibility,10,5,0.813790709,0.6,0.6,0.6,0.55252,0.6948,1,P08106|P08095|P07871|P08122|P07973,P08106|P08082|P07878|P07871|P08095
